User,User Category,Medicine Name,Category,Stock,Restock Frequency,Supplier Reliability,disease_score_1,disease_score_2,disease_score_3
User_25,Apotics,Clindamycin,Antibiotic,495,24,0.8640578922925378,,,
User_25,Apotics,Oseltamivir,Antiviral,351,19,0.837579383054152,,,
User_25,Apotics,Acyclovir,Antiviral,52,12,0.8336624916225672,,,
User_25,Apotics,Remdesivir,Antiviral,477,19,0.7149937085979036,,,
User_25,Apotics,Favipiravir,Antiviral,210,23,0.9943577587492347,,,
User_25,Apotics,Zanamivir,Antiviral,382,24,0.9561354765114001,,,
User_25,Apotics,Metformin,Diabetes,205,18,0.9881880926539599,,,
User_25,Apotics,Insulin,Diabetes,321,10,0.9854289431085497,,,
User_25,Apotics,Glipizide,Diabetes,97,18,0.7778625349528271,,,
User_25,Apotics,Sitagliptin,Diabetes,138,24,0.8780682806136357,,,
User_25,Apotics,Pioglitazone,Diabetes,360,12,0.8867029793851738,,,
User_25,Apotics,Atorvastatin,Cardiovascular,203,12,0.7570322949351183,,,
User_25,Apotics,Simvastatin,Cardiovascular,420,8,0.9094933471682718,,,
User_25,Apotics,Lisinopril,Cardiovascular,348,27,0.9858690387993483,,,
User_25,Apotics,Amlodipine,Cardiovascular,467,29,0.817838132742803,,,
User_25,Apotics,Losartan,Cardiovascular,411,14,0.9319267125092399,,,
User_25,Apotics,Furosemide,Cardiovascular,143,7,0.8374703951178502,,,
User_25,Apotics,Hydrochlorothiazide,Cardiovascular,130,26,0.8695255937358268,,,
User_25,Apotics,Spironolactone,Cardiovascular,391,28,0.8809192918511549,,,
User_25,Apotics,Warfarin,Cardiovascular,470,16,0.9353262574010253,,,
User_25,Apotics,Clopidogrel,Cardiovascular,205,16,0.9414259365969084,,,
User_25,Apotics,Dexamethasone,Immunosuppressant,265,16,0.7965009968978646,,,
User_25,Apotics,Prednisone,Immunosuppressant,371,29,0.918658432680984,,,
User_25,Apotics,Hydrocortisone,Immunosuppressant,140,28,0.8286106062959301,,,
User_25,Apotics,Methotrexate,Immunosuppressant,426,9,0.9683928392732903,,,
User_25,Apotics,Mycophenolate,Immunosuppressant,222,16,0.9704149289925805,,,
User_25,Apotics,Levothyroxine,Endocrine,487,29,0.9758593073968149,,,
User_25,Apotics,Propylthiouracil,Endocrine,178,13,0.8115172199207029,,,
User_25,Apotics,Methimazole,Endocrine,453,27,0.7097853845024699,,,
User_25,Apotics,Fluoxetine,Psychiatric,148,23,0.8333096047724543,,,
User_25,Apotics,Sertraline,Psychiatric,395,20,0.8866118687112982,,,
User_25,Apotics,Diazepam,Psychiatric,222,26,0.8158969519229398,,,
User_25,Apotics,Lorazepam,Psychiatric,230,24,0.8969893221123628,,,
User_25,Apotics,Alprazolam,Psychiatric,163,7,0.7574778837204477,,,
User_25,Apotics,Haloperidol,Psychiatric,414,26,0.730541104884861,,,
User_25,Apotics,Risperidone,Psychiatric,315,17,0.925531651911728,,,
User_25,Apotics,Omeprazole,Gastrointestinal,438,7,0.7525665316317481,,,
User_25,Apotics,Ranitidine,Gastrointestinal,403,19,0.7674670650447737,,,
User_25,Apotics,Pantoprazole,Gastrointestinal,117,11,0.9157479690833706,,,
User_25,Apotics,Esomeprazole,Gastrointestinal,361,25,0.8282505493984335,,,
User_25,Apotics,Lansoprazole,Gastrointestinal,125,25,0.7847488197918556,,,
User_26,Apotics,Paracetamol,Painkiller,237,13,0.9682282907599753,,,
User_26,Apotics,Ibuprofen,Painkiller,376,14,0.820282528741914,,,
User_26,Apotics,Aspirin,Painkiller,181,29,0.8429007199903296,,,
User_26,Apotics,Naproxen,Painkiller,448,24,0.7614040327171852,,,
User_26,Apotics,Ketoprofen,Painkiller,270,14,0.7558407693260043,,,
User_26,Apotics,Amoxicillin,Antibiotic,196,22,0.9565090604859805,,,
User_26,Apotics,Azithromycin,Antibiotic,461,20,0.7213474855520298,,,
User_26,Apotics,Ciprofloxacin,Antibiotic,373,21,0.9638489712184379,,,
User_26,Apotics,Doxycycline,Antibiotic,434,9,0.7285159136598078,,,
User_26,Apotics,Clindamycin,Antibiotic,332,14,0.714292377230952,,,
User_26,Apotics,Oseltamivir,Antiviral,213,8,0.9321718665311995,,,
User_26,Apotics,Acyclovir,Antiviral,73,16,0.947436356883336,,,
User_26,Apotics,Remdesivir,Antiviral,339,23,0.8617283658208026,,,
User_26,Apotics,Favipiravir,Antiviral,297,26,0.8275684556313081,,,
User_26,Apotics,Zanamivir,Antiviral,118,27,0.9296640251547582,,,
User_26,Apotics,Metformin,Diabetes,362,28,0.8086528764396185,,,
User_26,Apotics,Insulin,Diabetes,362,16,0.7601680753218949,,,
User_26,Apotics,Glipizide,Diabetes,152,12,0.7030271820067073,,,
User_26,Apotics,Sitagliptin,Diabetes,261,9,0.9648203142020266,,,
User_26,Apotics,Pioglitazone,Diabetes,391,21,0.7573356128488008,,,
User_26,Apotics,Atorvastatin,Cardiovascular,381,12,0.9195174209692638,,,
User_26,Apotics,Simvastatin,Cardiovascular,469,21,0.8247831713745565,,,
User_26,Apotics,Lisinopril,Cardiovascular,446,29,0.8828893034970706,,,
User_26,Apotics,Amlodipine,Cardiovascular,79,11,0.9137863999295539,,,
User_26,Apotics,Losartan,Cardiovascular,460,25,0.7544841903269808,,,
User_26,Apotics,Furosemide,Cardiovascular,431,22,0.970582059024745,,,
User_26,Apotics,Hydrochlorothiazide,Cardiovascular,423,10,0.9954575208287427,,,
User_26,Apotics,Spironolactone,Cardiovascular,71,27,0.8627413010387968,,,
User_26,Apotics,Warfarin,Cardiovascular,290,22,0.7235367448951372,,,
User_26,Apotics,Clopidogrel,Cardiovascular,336,16,0.9127962485417829,,,
User_26,Apotics,Dexamethasone,Immunosuppressant,492,8,0.9341895152276671,,,
User_26,Apotics,Prednisone,Immunosuppressant,58,23,0.9856665357092784,,,
User_26,Apotics,Hydrocortisone,Immunosuppressant,59,28,0.77959784126664,,,
User_26,Apotics,Methotrexate,Immunosuppressant,373,22,0.7889679736617792,,,
User_26,Apotics,Mycophenolate,Immunosuppressant,202,27,0.8680275092330186,,,
User_26,Apotics,Levothyroxine,Endocrine,290,7,0.9125469092478392,,,
User_26,Apotics,Propylthiouracil,Endocrine,100,10,0.991725999712031,,,
User_26,Apotics,Methimazole,Endocrine,432,8,0.909162814572891,,,
User_26,Apotics,Fluoxetine,Psychiatric,145,13,0.8385148431439358,,,
User_26,Apotics,Sertraline,Psychiatric,50,21,0.9083786281759856,,,
User_26,Apotics,Diazepam,Psychiatric,216,23,0.7092573712924217,,,
User_26,Apotics,Lorazepam,Psychiatric,218,15,0.8036025856734663,,,
User_26,Apotics,Alprazolam,Psychiatric,311,26,0.9935576405167421,,,
User_26,Apotics,Haloperidol,Psychiatric,52,23,0.9103509584770779,,,
User_26,Apotics,Risperidone,Psychiatric,125,22,0.8686218383207713,,,
User_26,Apotics,Omeprazole,Gastrointestinal,232,7,0.7935952060979256,,,
User_26,Apotics,Ranitidine,Gastrointestinal,320,10,0.9358616956783175,,,
User_26,Apotics,Pantoprazole,Gastrointestinal,177,10,0.8153065115572404,,,
User_26,Apotics,Esomeprazole,Gastrointestinal,388,17,0.9516991983154033,,,
User_26,Apotics,Lansoprazole,Gastrointestinal,127,7,0.9910771329178172,,,
User_27,Apotics,Paracetamol,Painkiller,238,29,0.7704920214987858,,,
User_27,Apotics,Ibuprofen,Painkiller,364,25,0.9118579548890076,,,
User_27,Apotics,Aspirin,Painkiller,482,14,0.7155006164973883,,,
User_27,Apotics,Naproxen,Painkiller,242,11,0.9155361841967651,,,
User_27,Apotics,Ketoprofen,Painkiller,439,14,0.753776683572337,,,
User_27,Apotics,Amoxicillin,Antibiotic,369,9,0.985740135006354,,,
User_27,Apotics,Azithromycin,Antibiotic,129,17,0.9595887276726738,,,
User_27,Apotics,Ciprofloxacin,Antibiotic,197,10,0.8875087558255617,,,
User_27,Apotics,Doxycycline,Antibiotic,51,28,0.9018108982626694,,,
User_27,Apotics,Clindamycin,Antibiotic,377,13,0.793858948256539,,,
User_27,Apotics,Oseltamivir,Antiviral,424,9,0.9552040781814539,,,
User_27,Apotics,Acyclovir,Antiviral,132,25,0.703647031443216,,,
User_27,Apotics,Remdesivir,Antiviral,377,7,0.8646575995232068,,,
User_27,Apotics,Favipiravir,Antiviral,175,27,0.7920329798566423,,,
User_27,Apotics,Zanamivir,Antiviral,332,18,0.886387734714883,,,
User_27,Apotics,Metformin,Diabetes,146,11,0.9198097151770841,,,
User_27,Apotics,Insulin,Diabetes,383,11,0.7205059600929875,,,
User_27,Apotics,Glipizide,Diabetes,108,7,0.7857274973778118,,,
User_27,Apotics,Sitagliptin,Diabetes,417,15,0.9056331649665704,,,
User_27,Apotics,Pioglitazone,Diabetes,246,8,0.7616204225434088,,,
User_27,Apotics,Atorvastatin,Cardiovascular,216,10,0.9946148611047887,,,
User_27,Apotics,Simvastatin,Cardiovascular,133,28,0.9200460239476311,,,
User_27,Apotics,Lisinopril,Cardiovascular,264,20,0.9342987680844974,,,
User_27,Apotics,Amlodipine,Cardiovascular,177,28,0.8803308086872985,,,
User_27,Apotics,Losartan,Cardiovascular,453,24,0.9823817344725555,,,
User_27,Apotics,Furosemide,Cardiovascular,410,14,0.7202507640051465,,,
User_27,Apotics,Hydrochlorothiazide,Cardiovascular,206,16,0.7538094046036631,,,
User_27,Apotics,Spironolactone,Cardiovascular,55,11,0.9936872521123312,,,
User_27,Apotics,Warfarin,Cardiovascular,218,11,0.7569445908916468,,,
User_27,Apotics,Clopidogrel,Cardiovascular,474,23,0.8039572503858154,,,
User_27,Apotics,Dexamethasone,Immunosuppressant,253,13,0.7792828789475917,,,
User_27,Apotics,Prednisone,Immunosuppressant,315,8,0.8449119092676669,,,
User_27,Apotics,Hydrocortisone,Immunosuppressant,257,8,0.786238499469175,,,
User_27,Apotics,Methotrexate,Immunosuppressant,123,12,0.9905611995099677,,,
User_27,Apotics,Mycophenolate,Immunosuppressant,476,29,0.7230938401194899,,,
User_27,Apotics,Levothyroxine,Endocrine,206,21,0.9854269662536698,,,
User_27,Apotics,Propylthiouracil,Endocrine,90,28,0.9087392432966335,,,
User_27,Apotics,Methimazole,Endocrine,452,26,0.7276285759698706,,,
User_27,Apotics,Fluoxetine,Psychiatric,371,27,0.7045332052643425,,,
User_27,Apotics,Sertraline,Psychiatric,372,12,0.7752679137073307,,,
User_27,Apotics,Diazepam,Psychiatric,315,15,0.9119889609636129,,,
User_27,Apotics,Lorazepam,Psychiatric,97,12,0.7938722182640945,,,
User_27,Apotics,Alprazolam,Psychiatric,149,8,0.9598286900835075,,,
User_27,Apotics,Haloperidol,Psychiatric,114,25,0.7317717413211272,,,
User_27,Apotics,Risperidone,Psychiatric,315,27,0.9834208776349239,,,
User_27,Apotics,Omeprazole,Gastrointestinal,199,25,0.964898147448932,,,
User_27,Apotics,Ranitidine,Gastrointestinal,428,28,0.8875614308591326,,,
User_27,Apotics,Pantoprazole,Gastrointestinal,463,19,0.8224455072600094,,,
User_27,Apotics,Esomeprazole,Gastrointestinal,418,19,0.874877817041279,,,
User_27,Apotics,Lansoprazole,Gastrointestinal,354,15,0.8350762738428671,,,
User_28,Apotics,Paracetamol,Painkiller,434,16,0.8197105952927304,,,
User_28,Apotics,Ibuprofen,Painkiller,286,20,0.7565621817247753,,,
User_28,Apotics,Aspirin,Painkiller,337,12,0.9931020863316831,,,
User_28,Apotics,Naproxen,Painkiller,194,16,0.7024959826681576,,,
User_28,Apotics,Ketoprofen,Painkiller,103,24,0.7277876449154101,,,
User_28,Apotics,Amoxicillin,Antibiotic,390,21,0.7776134926466323,,,
User_28,Apotics,Azithromycin,Antibiotic,142,15,0.8315154940092284,,,
User_28,Apotics,Ciprofloxacin,Antibiotic,452,23,0.8640627897628134,,,
User_28,Apotics,Doxycycline,Antibiotic,90,16,0.9102602907584296,,,
User_28,Apotics,Clindamycin,Antibiotic,217,13,0.7597811009400403,,,
User_28,Apotics,Oseltamivir,Antiviral,200,21,0.9216169452179699,,,
User_28,Apotics,Acyclovir,Antiviral,96,7,0.7643219448979494,,,
User_28,Apotics,Remdesivir,Antiviral,118,17,0.7742679310839659,,,
User_28,Apotics,Favipiravir,Antiviral,345,17,0.8376821549790461,,,
User_28,Apotics,Zanamivir,Antiviral,367,7,0.9018615005794239,,,
User_28,Apotics,Metformin,Diabetes,387,22,0.7999104615416195,,,
User_28,Apotics,Insulin,Diabetes,387,12,0.8149852718926603,,,
User_28,Apotics,Glipizide,Diabetes,213,19,0.9360308510071382,,,
User_28,Apotics,Sitagliptin,Diabetes,436,16,0.8540833139632973,,,
User_28,Apotics,Pioglitazone,Diabetes,425,20,0.7874487222771168,,,
User_28,Apotics,Atorvastatin,Cardiovascular,258,15,0.7618652215252419,,,
User_28,Apotics,Simvastatin,Cardiovascular,156,13,0.780656054314658,,,
User_28,Apotics,Lisinopril,Cardiovascular,333,7,0.9686038267459508,,,
User_28,Apotics,Amlodipine,Cardiovascular,186,24,0.9362161080256999,,,
User_28,Apotics,Losartan,Cardiovascular,390,8,0.8890741658368474,,,
User_28,Apotics,Furosemide,Cardiovascular,412,12,0.8282804001110011,,,
User_28,Apotics,Hydrochlorothiazide,Cardiovascular,469,24,0.8947966973730644,,,
User_28,Apotics,Spironolactone,Cardiovascular,86,21,0.7192019039825862,,,
User_28,Apotics,Warfarin,Cardiovascular,403,28,0.9355293142287122,,,
User_28,Apotics,Clopidogrel,Cardiovascular,235,19,0.7903138233502939,,,
User_28,Apotics,Dexamethasone,Immunosuppressant,305,13,0.7168528232042317,,,
User_28,Apotics,Prednisone,Immunosuppressant,359,10,0.7630088048548844,,,
User_28,Apotics,Hydrocortisone,Immunosuppressant,178,29,0.9138880023576417,,,
User_28,Apotics,Methotrexate,Immunosuppressant,471,24,0.8226331783687396,,,
User_28,Apotics,Mycophenolate,Immunosuppressant,151,12,0.7335641849647371,,,
User_28,Apotics,Levothyroxine,Endocrine,462,11,0.9359567147172541,,,
User_28,Apotics,Propylthiouracil,Endocrine,397,27,0.9240329918601153,,,
User_28,Apotics,Methimazole,Endocrine,158,21,0.9055402929623452,,,
User_28,Apotics,Fluoxetine,Psychiatric,340,10,0.7867562338887849,,,
User_28,Apotics,Sertraline,Psychiatric,245,18,0.7749870839192863,,,
User_28,Apotics,Diazepam,Psychiatric,361,16,0.8606661444639018,,,
User_28,Apotics,Lorazepam,Psychiatric,326,26,0.9617907407640506,,,
User_28,Apotics,Alprazolam,Psychiatric,286,29,0.7648180348734299,,,
User_28,Apotics,Haloperidol,Psychiatric,104,11,0.7980227626090122,,,
User_28,Apotics,Risperidone,Psychiatric,226,16,0.7814496262545603,,,
User_28,Apotics,Omeprazole,Gastrointestinal,385,7,0.7955826888290821,,,
User_28,Apotics,Ranitidine,Gastrointestinal,366,15,0.7232922327966343,,,
User_28,Apotics,Pantoprazole,Gastrointestinal,158,9,0.8046670225125471,,,
User_28,Apotics,Esomeprazole,Gastrointestinal,474,28,0.9383456900945472,,,
User_28,Apotics,Lansoprazole,Gastrointestinal,136,23,0.803434426021794,,,
User_29,Apotics,Paracetamol,Painkiller,463,28,0.7887828666575969,,,
User_29,Apotics,Ibuprofen,Painkiller,288,11,0.8233280826641319,,,
User_29,Apotics,Aspirin,Painkiller,209,20,0.815441085166331,,,
User_29,Apotics,Naproxen,Painkiller,161,29,0.828882577639709,,,
User_29,Apotics,Ketoprofen,Painkiller,296,14,0.9588917196960888,,,
User_29,Apotics,Amoxicillin,Antibiotic,183,18,0.8544800049739778,,,
User_29,Apotics,Azithromycin,Antibiotic,199,28,0.7250663012532069,,,
User_29,Apotics,Ciprofloxacin,Antibiotic,258,17,0.9197241594438006,,,
User_29,Apotics,Doxycycline,Antibiotic,171,16,0.8903917769462142,,,
User_29,Apotics,Clindamycin,Antibiotic,164,10,0.7355245117527796,,,
User_29,Apotics,Oseltamivir,Antiviral,283,17,0.7736056942498633,,,
User_29,Apotics,Acyclovir,Antiviral,296,21,0.8173098607382195,,,
User_29,Apotics,Remdesivir,Antiviral,196,28,0.7658661769689405,,,
User_29,Apotics,Favipiravir,Antiviral,461,14,0.9958740015854204,,,
User_29,Apotics,Zanamivir,Antiviral,186,21,0.9261595221510774,,,
User_29,Apotics,Metformin,Diabetes,68,9,0.9089289421108322,,,
User_29,Apotics,Insulin,Diabetes,224,16,0.7515081723116348,,,
User_29,Apotics,Glipizide,Diabetes,483,8,0.8235874285102306,,,
User_29,Apotics,Sitagliptin,Diabetes,295,7,0.8894256763655128,,,
User_29,Apotics,Pioglitazone,Diabetes,481,21,0.7346183926536751,,,
User_29,Apotics,Atorvastatin,Cardiovascular,482,27,0.73516117170407,,,
User_29,Apotics,Simvastatin,Cardiovascular,462,13,0.7428525894442995,,,
User_29,Apotics,Lisinopril,Cardiovascular,331,23,0.7618756341508457,,,
User_29,Apotics,Amlodipine,Cardiovascular,374,23,0.9036693175233521,,,
User_29,Apotics,Losartan,Cardiovascular,363,23,0.9854326086177043,,,
User_29,Apotics,Furosemide,Cardiovascular,242,23,0.8834009806649941,,,
User_29,Apotics,Hydrochlorothiazide,Cardiovascular,220,9,0.8682034884816849,,,
User_29,Apotics,Spironolactone,Cardiovascular,166,17,0.9065894887923627,,,
User_29,Apotics,Warfarin,Cardiovascular,429,22,0.7029936329975348,,,
User_29,Apotics,Clopidogrel,Cardiovascular,205,15,0.8606969798042736,,,
User_29,Apotics,Dexamethasone,Immunosuppressant,370,28,0.952997850336365,,,
User_29,Apotics,Prednisone,Immunosuppressant,413,25,0.7856526340355534,,,
User_29,Apotics,Hydrocortisone,Immunosuppressant,248,20,0.8531685386228014,,,
User_29,Apotics,Methotrexate,Immunosuppressant,196,8,0.8213705969212052,,,
User_29,Apotics,Mycophenolate,Immunosuppressant,320,9,0.7040103049778187,,,
User_29,Apotics,Levothyroxine,Endocrine,479,14,0.7046524991879776,,,
User_29,Apotics,Propylthiouracil,Endocrine,433,22,0.762386907786817,,,
User_29,Apotics,Methimazole,Endocrine,185,28,0.8437780269743612,,,
User_29,Apotics,Fluoxetine,Psychiatric,288,14,0.9904197436152277,,,
User_29,Apotics,Sertraline,Psychiatric,269,26,0.8944954022356286,,,
User_29,Apotics,Diazepam,Psychiatric,222,24,0.81264067853995,,,
User_29,Apotics,Lorazepam,Psychiatric,94,28,0.8300416698266903,,,
User_29,Apotics,Alprazolam,Psychiatric,497,16,0.796348645790786,,,
User_29,Apotics,Haloperidol,Psychiatric,388,9,0.8051561602858486,,,
User_29,Apotics,Risperidone,Psychiatric,369,14,0.7206141033171882,,,
User_29,Apotics,Omeprazole,Gastrointestinal,111,10,0.8392715559217674,,,
User_29,Apotics,Ranitidine,Gastrointestinal,421,17,0.8970188454164824,,,
User_29,Apotics,Pantoprazole,Gastrointestinal,156,17,0.949410311866591,,,
User_29,Apotics,Esomeprazole,Gastrointestinal,305,23,0.8119723469137701,,,
User_29,Apotics,Lansoprazole,Gastrointestinal,208,8,0.9318428719871013,,,
User_30,Apotics,Paracetamol,Painkiller,256,22,0.7199389977328816,,,
User_30,Apotics,Ibuprofen,Painkiller,185,15,0.8751140763194092,,,
User_30,Apotics,Aspirin,Painkiller,406,22,0.9255240977187521,,,
User_30,Apotics,Naproxen,Painkiller,344,26,0.7420973554580544,,,
User_30,Apotics,Ketoprofen,Painkiller,260,18,0.9226759561597262,,,
User_30,Apotics,Amoxicillin,Antibiotic,120,15,0.8040887979203675,,,
User_30,Apotics,Azithromycin,Antibiotic,439,23,0.777469305899848,,,
User_30,Apotics,Ciprofloxacin,Antibiotic,436,27,0.8962398211083621,,,
User_30,Apotics,Doxycycline,Antibiotic,341,16,0.8736420263535821,,,
User_30,Apotics,Clindamycin,Antibiotic,111,16,0.792071353958371,,,
User_30,Apotics,Oseltamivir,Antiviral,494,19,0.9138333028650493,,,
User_30,Apotics,Acyclovir,Antiviral,65,14,0.8765514805476966,,,
User_30,Apotics,Remdesivir,Antiviral,362,14,0.8799313944911493,,,
User_30,Apotics,Favipiravir,Antiviral,435,18,0.9173033218988619,,,
User_30,Apotics,Zanamivir,Antiviral,444,21,0.8673782335452102,,,
User_30,Apotics,Metformin,Diabetes,267,8,0.7400951744231553,,,
User_30,Apotics,Insulin,Diabetes,420,29,0.8978532305922311,,,
User_30,Apotics,Glipizide,Diabetes,273,23,0.7815838118255346,,,
User_30,Apotics,Sitagliptin,Diabetes,343,21,0.8910285151132982,,,
User_30,Apotics,Pioglitazone,Diabetes,271,7,0.8586173257295306,,,
User_30,Apotics,Atorvastatin,Cardiovascular,205,27,0.9083922876681183,,,
User_30,Apotics,Simvastatin,Cardiovascular,318,10,0.9471302187397369,,,
User_30,Apotics,Lisinopril,Cardiovascular,123,13,0.9330371450221682,,,
User_30,Apotics,Amlodipine,Cardiovascular,256,10,0.838456878276582,,,
User_30,Apotics,Losartan,Cardiovascular,424,12,0.9360125022121928,,,
User_30,Apotics,Furosemide,Cardiovascular,406,26,0.8105041641383054,,,
User_30,Apotics,Hydrochlorothiazide,Cardiovascular,77,14,0.7093447278380173,,,
User_30,Apotics,Spironolactone,Cardiovascular,112,28,0.7101029211623392,,,
User_30,Apotics,Warfarin,Cardiovascular,454,9,0.9472980675637808,,,
User_30,Apotics,Clopidogrel,Cardiovascular,365,20,0.9000542173916974,,,
User_30,Apotics,Dexamethasone,Immunosuppressant,439,20,0.9664354566802107,,,
User_30,Apotics,Prednisone,Immunosuppressant,281,13,0.9988473020496336,,,
User_30,Apotics,Hydrocortisone,Immunosuppressant,279,24,0.9534614043265687,,,
User_30,Apotics,Methotrexate,Immunosuppressant,380,7,0.8730107196573269,,,
User_30,Apotics,Mycophenolate,Immunosuppressant,305,12,0.7284753810465009,,,
User_30,Apotics,Levothyroxine,Endocrine,325,18,0.7979917748277733,,,
User_30,Apotics,Propylthiouracil,Endocrine,336,16,0.7017155744082367,,,
User_30,Apotics,Methimazole,Endocrine,396,9,0.8713486895867083,,,
User_30,Apotics,Fluoxetine,Psychiatric,449,19,0.739024200948684,,,
User_30,Apotics,Sertraline,Psychiatric,236,27,0.935121475322571,,,
User_30,Apotics,Diazepam,Psychiatric,463,22,0.793658910465281,,,
User_30,Apotics,Lorazepam,Psychiatric,135,12,0.7051449345745594,,,
User_30,Apotics,Alprazolam,Psychiatric,457,24,0.9118475506357162,,,
User_30,Apotics,Haloperidol,Psychiatric,405,29,0.9511358883491956,,,
User_30,Apotics,Risperidone,Psychiatric,284,9,0.9815241231574432,,,
User_30,Apotics,Omeprazole,Gastrointestinal,246,27,0.8207004865711998,,,
User_30,Apotics,Ranitidine,Gastrointestinal,388,10,0.9972037471197297,,,
User_30,Apotics,Pantoprazole,Gastrointestinal,432,25,0.8326881416353406,,,
User_30,Apotics,Esomeprazole,Gastrointestinal,123,17,0.8736520504106777,,,
User_30,Apotics,Lansoprazole,Gastrointestinal,97,25,0.9605232363824145,,,
User_31,Hospital,Paracetamol,Painkiller,188,20,0.8114457830978302,,,
User_31,Hospital,Ibuprofen,Painkiller,77,11,0.8899217960498539,,,
User_31,Hospital,Aspirin,Painkiller,438,25,0.8329178086991262,,,
